county,dem_votes,precinct,rep_votes,total
MONROE,52,RUSSELLVILLE,223,275
MONTGOMERY,89,Ailey,219,308
MONTGOMERY,36,Alston,293,329
MONTGOMERY,157,Higgston,690,847
MONTGOMERY,33,Kibbee,307,340
MONTGOMERY,368,Mount Vernon,498,866
MONTGOMERY,16,Tarrytown,207,223
MONTGOMERY,148,Uvalda,454,602
MORGAN,1025,Northeast Morgan,744,1769
MORGAN,298,East Morgan,1022,1320
MORGAN,112,Beth/Springfield,430,542
MORGAN,459,Central Morgan,1345,1804
MORGAN,63,Clacks Chapel,412,475
MORGAN,326,West Morgan,1330,1656
MORGAN,375,North Morgan,1276,1651
MURRAY,175,MCDONALD,1123,1298
MURRAY,257,SHUCK PEN,1333,1590
MURRAY,214,SOUTHWEST,1368,1582
MURRAY,326,SPRING PLACE,1700,2026
MURRAY,542,TOWN,2753,3295
MURRAY,151,CARTERS-DOOLITTLE,979,1130
MURRAY,134,NORTH,1084,1218
MUSCOGEE,2040,WYNNTON,621,2661
MUSCOGEE,2089,CARVER/MACK,80,2169
MUSCOGEE,2843,ST JOHN/BELVEDERE,179,3022
MUSCOGEE,483,BRITT DAVID BAPT CH,913,1396
MUSCOGEE,626,ST PETER U. M. C.,1327,1953
MUSCOGEE,1227,CORNERSTONE CHURCH,2169,3396
MUSCOGEE,760,COLUMBUS TECH,1009,1769
MUSCOGEE,1129,ST. MARK/HEIFERHORN,2929,4058
MUSCOGEE,514,WYNNBROOK,1402,1916
MUSCOGEE,2412,CUSSETA RD,125,2537
MUSCOGEE,1854,NATIONAL INFANTRY,311,2165
MUSCOGEE,1329,EDDY/KEY,370,1699
MUSCOGEE,2925,MT. PILGRIM,141,3066
MUSCOGEE,2162,FAITH TABERNACLE,176,2338
MUSCOGEE,2710,FORT/WADDELL,533,3243
MUSCOGEE,3110,ROTHSCHILD,464,3574
MUSCOGEE,1382,GENTIAN/REESE @LDS,1607,2989
MUSCOGEE,822,ST PAUL U.M.C.-02,1568,2390
MUSCOGEE,411,ST PAUL U.M.C.-03,498,909
MUSCOGEE,972,MOON/MORNINGSIDE,2076,3048
MUSCOGEE,1833,ST. ANDREWS/MIDLAND,2561,4394
MUSCOGEE,816,SALVATION ARMY,923,1739
MUSCOGEE,571,FIRST AFRICAN,206,777
MUSCOGEE,67,EPWORTH-02,44,111
MUSCOGEE,758,EPWORTH-03,1222,1980
MUSCOGEE,842,GALLOPS/HANNAN,327,1169
MUSCOGEE,1085,EDGEWOOD BAPTIST,623,1708
MUSCOGEE,1830,PSALMOND/MATHEWS,2497,4327
NEWTON,552,City Pond,310,862
NEWTON,1687,Town,488,2175
NEWTON,1959,Almon,706,2665
NEWTON,989,Alcovy-4,1228,2217
NEWTON,46,Alcovy-10,210,256
NEWTON,803,Covington Mills,762,1565
NEWTON,500,Brewers,1511,2011
NEWTON,394,Brick Store,1282,1676
NEWTON,743,Cedar Shoals,628,1371
NEWTON,1649,Livingston,722,2371
NEWTON,1619,Downs,1883,3502
NEWTON,653,Gum Creek,2071,2724
NEWTON,2068,Beaverdam,617,2685
NEWTON,266,Leguinn,1064,1330
NEWTON,114,Mansfield,877,991
NEWTON,105,Newborn,425,530
NEWTON,417,Oxford,1009,1426
NEWTON,138,Rocky Plains-4,140,278
NEWTON,676,Rocky Plains-10,976,1652
NEWTON,1365,Buck Creek,1357,2722
NEWTON,1662,Stansells,726,2388
NEWTON,1155,Fairview,217,1372
NEWTON,2109,Crowell,367,2476
NEWTON,267,Hub,1331,1598
OCONEE,498,Annex,950,1448
OCONEE,332,Colham Ferry,836,1168
OCONEE,204,Antioch,685,889
OCONEE,125,Farmington,327,452
OCONEE,319,Bishop,930,1249
OCONEE,320,High Shoals,965,1285
OCONEE,170,North Oconee,594,764
OCONEE,369,Dark Corner,1510,1879
OCONEE,412,Bogart,1120,1532
OCONEE,821,Malcom Bridge,1821,2642
OCONEE,637,Athens Academy,1104,1741
OCONEE,925,Civic Center,1882,2807
OCONEE,441,City Hall,693,1134
OGLETHORPE,483,Beaverdam,1468,1951
OGLETHORPE,538,Crawford,1214,1752
OGLETHORPE,808,Lexington,1940,2748
PAULDING,1300,SAMMY MCCLURE MID SC,5441,6741
PAULDING,267,NORTHSIDE ELEM SCH,1242,1509
PAULDING,971,MOSES MIDDLE SCHOOL,2893,3864
PAULDING,1780,RUSSOM ELEM SCH,4526,6306
PAULDING,1350,MT TABOR PARK,4229,5579
PAULDING,1670,WATSON GOVT COMPLEX,2996,4666
PAULDING,1944,P B RITCH MIDD SCH,2531,4475
PAULDING,724,SARA RAGSDALE ELM SC,3036,3760
PAULDING,999,PAULDING CO HIGH SC,2235,3234
PAULDING,1700,HIRAM HIGH SCHOOL,2275,3975
PAULDING,2349,TAYLOR FARM PARK,3530,5879
PAULDING,1506,AUSTIN MIDDLE SCHOOL,3767,5273
PAULDING,1054,NEBO ELEMENTARY SCH,3603,4657
PAULDING,390,CARL SCOGGINS MID SC,2342,2732
PEACH,442,BYRON #1,1212,1654
PEACH,946,BYRON #2,1831,2777
PEACH,99,CLAUDE,442,541
PEACH,884,FORT VALLEY #1,610,1494
PEACH,948,FORT VALLEY #2,442,1390
PEACH,1572,FORT VALLEY #3,203,1775
PEACH,192,POWERSVILLE,665,857
PICKENS,365,YELLOW CREEK,1725,2090
PICKENS,340,SHARPTOP,1434,1774
PICKENS,167,APPALACHIAN,970,1137
PICKENS,169,REFUGE,1259,1428
PICKENS,158,HILL,913,1071
PICKENS,47,HINTON,404,451
PICKENS,67,JERUSALEM,538,605
PICKENS,24,LUDVILLE,343,367
PICKENS,118,NELSON,750,868
PICKENS,103,TALKING ROCK,933,1036
PICKENS,246,JASPER,1024,1270
PICKENS,105,TATE - 14,935,1040
PICKENS,68,TATE - 09,423,491
PIERCE,375,Hacklebarney/Cason,1491,1866
PIERCE,188,Blackshear,1556,1744
PIERCE,77,St Johns/Blackshear,905,982
PIERCE,71,Otter Creek,754,825
PIERCE,115,Patterson,622,737
PIERCE,26,Mershon,273,299
PIERCE,47,Alabaha,511,558
PIERCE,4,Sunset/Sweat,189,193
PIKE,183,Concord,689,872
PIKE,97,Hollonville,1001,1098
PIKE,90,Meansville,765,855
PIKE,176,Molena,769,945
PIKE,178,Second District,1481,1659
PIKE,87,Lifsey Springs,635,722
PIKE,118,Williamson,917,1035
PIKE,310,Zebulon,1016,1326
POLK,262,ARAGON,1493,1755
POLK,162,BLOOMING GROVE,790,952
POLK,1051,CEDARTOWN,2318,3369
POLK,240,FISH CREEK,1334,1574
POLK,248,LAKE CREEK,1564,1812
POLK,772,ROCKMART,2506,3278
POLK,128,YOUNGS GROVE,1001,1129
PULASKI,1104,COURTHOUSE ANNEX,2436,3540
PUTNAM,856,101,991,1847
PUTNAM,1003,104,991,1994
PUTNAM,373,105,1912,2285
PUTNAM,105,106,649,754
PUTNAM,408,107,1973,2381
QUITMAN,426,Georgetown,525,951
QUITMAN,35,Morris,50,85
RABUN,1443,Rabun,6287,7730
RANDOLPH,61,Coleman,89,150
RANDOLPH,314,Shellman,175,489
RANDOLPH,84,Benevolence,171,255
RANDOLPH,734,Cuthbert/Courthouse,426,1160
RANDOLPH,238,Cuthbert,5,243
RANDOLPH,30,Carnegie,205,235
RANDOLPH,12,Fountain Bridge-4th,70,82
RANDOLPH,112,Springvale,55,167
RANDOLPH,12,4th District,74,86
RICHMOND,262,101,253,515
RICHMOND,519,102,188,707
RICHMOND,732,103,16,748
RICHMOND,1440,104,93,1533
RICHMOND,382,105,12,394
RICHMOND,331,106,118,449
RICHMOND,532,107,560,1092
RICHMOND,282,108,28,310
RICHMOND,440,109,105,545
RICHMOND,614,111,126,740
RICHMOND,268,112,176,444
RICHMOND,406,114,48,454
RICHMOND,100,115,99,199
RICHMOND,721,201,22,743
RICHMOND,1555,202,684,2239
RICHMOND,545,203,10,555
RICHMOND,430,204,452,882
RICHMOND,751,207,16,767
RICHMOND,1131,208,228,1359
RICHMOND,425,209,135,560
RICHMOND,818,210,111,929
RICHMOND,552,301,1157,1709
RICHMOND,396,302,130,526
RICHMOND,273,303,725,998
RICHMOND,100,304,165,265
RICHMOND,64,305,267,331
RICHMOND,1272,306,861,2133
RICHMOND,392,307,654,1046
RICHMOND,181,308,153,334
RICHMOND,1465,309,212,1677
RICHMOND,1844,310,580,2424
RICHMOND,1232,401,67,1299
RICHMOND,1381,402,145,1526
RICHMOND,908,404,118,1026
RICHMOND,2265,405,204,2469
RICHMOND,1719,406,170,1889
RICHMOND,1622,501,224,1846
RICHMOND,2114,502,171,2285
RICHMOND,1852,503,340,2192
RICHMOND,705,504,308,1013
RICHMOND,136,506,69,205
RICHMOND,317,507,136,453
RICHMOND,1089,509,175,1264
RICHMOND,1255,601,478,1733
RICHMOND,881,603,1050,1931
RICHMOND,642,604,282,924
RICHMOND,1265,605,724,1989
RICHMOND,1042,607,48,1090
RICHMOND,280,608,541,821
RICHMOND,565,701,1047,1612
RICHMOND,404,702,798,1202
RICHMOND,1319,703,1160,2479
RICHMOND,624,705,909,1533
RICHMOND,735,706,1400,2135
RICHMOND,632,707,490,1122
RICHMOND,49,708,150,199
RICHMOND,160,709,169,329
RICHMOND,94,801,198,292
RICHMOND,75,801B,214,289
RICHMOND,512,802,1114,1626
RICHMOND,15,803,8,23
RICHMOND,597,804,445,1042
RICHMOND,769,804H,929,1698
RICHMOND,271,805,135,406
RICHMOND,243,806,480,723
RICHMOND,543,807,197,740
RICHMOND,586,808,784,1370
RICHMOND,506,809,30,536
RICHMOND,80,810,150,230
ROCKDALE,1656,Barksdale,1396,3052
ROCKDALE,278,Bethel,667,945
ROCKDALE,1267,Conyers,439,1706
ROCKDALE,2020,Fieldstone,389,2409
ROCKDALE,1735,Flat Shoals,641,2376
ROCKDALE,623,Honey Creek,883,1506
ROCKDALE,1176,Hightower,797,1973
ROCKDALE,666,The Lakes,325,991
ROCKDALE,1350,Lorraine,1239,2589
ROCKDALE,776,Magnet,1036,1812
ROCKDALE,1529,Milstead,526,2055
ROCKDALE,2418,Olde Towne,513,2931
ROCKDALE,1707,Rockdale,866,2573
ROCKDALE,1516,Salem,671,2187
ROCKDALE,483,Sheffield,874,1357
ROCKDALE,1828,Smyrna,818,2646
ROCKDALE,1163,St. Pius,371,1534
ROCKDALE,1015,Stanton,1012,2027
SCHLEY,401,Precinct One,1472,1873
SCREVEN,318,Sylvania,413,731
SCREVEN,98,Hunters,194,292
SCREVEN,233,Newington,384,617
SCREVEN,366,Jenk Hill Fire Sta,324,690
SCREVEN,95,Rocky Ford,233,328
SCREVEN,75,Bay Branch,470,545
SCREVEN,265,Hiltonia,295,560
SCREVEN,134,Screven Rec Dept,111,245
SCREVEN,121,Greenhill Church,423,544
SCREVEN,434,Sr Citizens Center,247,681
SCREVEN,53,Jackson Fire Station,168,221
SCREVEN,108,Cooperville Fire Station,43,151
SEMINOLE,229,Precinct 1,573,802
SEMINOLE,231,Precinct 2,489,720
SEMINOLE,500,Precinct 3,92,592
SEMINOLE,143,Precinct 4,565,708
SEMINOLE,83,Precinct 5,624,707
SPALDING,739,SECOND BAPTISH CH,101,840
SPALDING,855,FAIRMONT,72,927
SPALDING,192,SENIOR CENTER,740,932
SPALDING,180,THIRD WARD,634,814
SPALDING,974,UGA CAMPUS,830,1804
SPALDING,839,CITY PARK,221,1060
SPALDING,227,FIRST METHODIST,883,1110
SPALDING,267,BOY SCOUTS HDQTRS,867,1134
SPALDING,151,CABIN,926,1077
SPALDING,378,CARVER,796,1174
SPALDING,422,FIRST PRESBYTERIA,996,1418
SPALDING,177,LIBERTY,766,943
SPALDING,170,COUNTY LINE,1260,1430
SPALDING,235,SUNNYSIDE METHODI,722,957
SPALDING,44,BLALOCK,368,412
SPALDING,836,GARY REID,610,1446
SPALDING,347,AMBUCS,671,1018
SPALDING,759,COMMUNITY,123,882
SPALDING,405,FIRST ASSEMBLY,1247,1652
SPALDING,219,ROBERTS,1084,1303
SPALDING,931,EAGES LANDING BAPTIST,1719,2650
STEPHENS,1835,Senior Center,7682,9517
STEWART,547,Richland,347,894
STEWART,124,Louvale,79,203
STEWART,470,Lumpkin,304,774
STEWART,79,Omaha,75,154
SUMTER,394,Leslie,680,1074
SUMTER,199,Thomson,226,425
SUMTER,218,Chambliss,438,656
SUMTER,71,AndersonV,218,289
SUMTER,1216,Rees Park,376,1592
SUMTER,774,GSW Conf Center,1051,1825
SUMTER,1276,Rec Dept,254,1530
SUMTER,501,Airport,674,1175
SUMTER,35,Concord,226,261
SUMTER,339,Plains,348,687
SUMTER,497,AG Center,784,1281
TALBOT,230,ONEAL,171,401
TALBOT,277,VALLEY,243,520
TALBOT,207,JUNCTION CITY,106,313
TALBOT,215,GENEVA,129,344
TALBOT,487,TALBOTTON,106,593
TALBOT,121,BOX SPRINGS,166,287
TALBOT,464,FLINT HILL,275,739
TALIAFERRO,114,Sharon,80,194
TALIAFERRO,431,Crawfordville,269,700
TATTNALL,78,Cobbtown,342,420
TATTNALL,137,Shiloh,307,444
TATTNALL,191,Collins,655,846
TATTNALL,43,Manassas,124,167
TATTNALL,453,District II,878,1331
TATTNALL,233,East Glennville,1201,1434
TATTNALL,459,District IV,1027,1486
TATTNALL,84,District V,558,642
TAYLOR,549,#1 BUTLER FIRE DEPT.,99,648
TAYLOR,203,#5 COURTHOUSE,1186,1389
TAYLOR,543,#6 REYNOLDS,777,1320
TELFAIR,195,Helena,401,596
TELFAIR,116,Jacksonville,307,423
TELFAIR,283,Lumber-City,348,631
TELFAIR,612,McRae,761,1373
TELFAIR,62,Milan,474,536
TELFAIR,45,Scotland,158,203
TERRELL,1395,Dawson,427,1822
TERRELL,286,Sasser,608,894
TERRELL,258,Bronwood,290,548
TERRELL,116,Parrott,183,299
TERRELL,129,Graves,258,387
TERRELL,83,Herod-Dover,106,189
THOMAS,97,Barwick,330,427
THOMAS,495,Boston,539,1034
THOMAS,654,Central,1365,2019
THOMAS,136,Coolidge,403,539
THOMAS,1003,Douglass,206,1209
THOMAS,126,Ellabelle,629,755
THOMAS,237,Fire Station 2,742,979
THOMAS,259,Gatlin Creek,1051,1310
THOMAS,918,Harper,282,1200
THOMAS,459,Jerger,799,1258
THOMAS,246,Meigs,267,513
THOMAS,140,Merrillville,317,457
THOMAS,61,Metcalfe,151,212
THOMAS,294,New Covenant,979,1273
THOMAS,120,Ochlocknee,591,711
THOMAS,44,Patten,226,270
THOMAS,83,Pavo,348,431
THOMAS,466,Remington ESC,869,1335
THOMAS,770,Resource Center,69,839
THOMAS,530,Scott,1062,1592
TIFT,598,Tifton Northeast,1154,1752
TIFT,208,Brighton,1301,1509
TIFT,104,Brookfield,781,885
TIFT,128,Chula,813,941
TIFT,76,Docia,658,734
TIFT,79,Eldorado,643,722
TIFT,89,Omega,328,417
TIFT,161,Ty Ty,554,715
TIFT,474,Tifton Northwest,1453,1927
TIFT,762,Tifton South,313,1075
TIFT,1109,Mott-Littman Gym,223,1332
TIFT,534,Tifton Lodge,1344,1878
TOOMBS,488,15361 Lyons,1453,1941
TOOMBS,92,39 New Branch,720,812
TOOMBS,71,43 Cedar Crossing,716,787
TOOMBS,975,513 V.P.D.,2394,3369
TOOMBS,712,514 S.T.I.A.L.C,1329,2041
TOWNS,462,Young Harris,1703,2165
TOWNS,4,Tate City,21,25
TOWNS,346,Macedonia,1880,2226
TOWNS,394,Hiawassee,1773,2167
TREUTLEN,146,Annex,1198,1344
TREUTLEN,716,Soperton,611,1327
TROUP,572,HOLLIS HAND,1792,2364
TROUP,1313,ADMINISTRATION BLDG,563,1876
TROUP,1260,HAMMETT RD,965,2225
TROUP,1142,GRIGGS CENTER,64,1206
TROUP,773,WEST POINT,394,1167
TROUP,622,HOGANSVILLE,1085,1707
TROUP,398,EAST VERNON,1648,2046
TROUP,346,ROSEMONT,1951,2297
TROUP,387,MOUNTVILLE,762,1149
TROUP,468,MCLENDON,1791,2259
TROUP,499,LONG CANE,1591,2090
TROUP,440,GARDNER NEWMAN,747,1187
TROUP,302,GRAY HILL,843,1145
TROUP,456,HIGHLAND,457,913
TROUP,619,NORTHSIDE,990,1609
TURNER,1078,Ashburn,919,1997
TURNER,126,Sycamore,916,1042
TURNER,39,Rebecca,259,298
TWIGGS,200,DRY BRANCH,660,860
TWIGGS,630,GOLDEN ISLES,434,1064
TWIGGS,138,HIGGSVILLE,342,480
TWIGGS,698,JEFFERSONVILLE/WARE,353,1051
TWIGGS,304,SHADY GROVE/TARVERS,245,549
UNION,252,Blairsville,1263,1515
UNION,210,Coosa,1239,1449
UNION,122,Choestoe,713,835
UNION,191,Jones Creek,1020,1211
UNION,190,Owltown,825,1015
UNION,189,Ivy Log,997,1186
UNION,86,Suches,316,402
UNION,132,Trackrock,619,751
UNION,187,Dooley,753,940
UNION,179,Gumlog,1084,1263
UNION,224,Pat Colwell,1020,1244
UPSON,1034,REDBONE,3956,4990
UPSON,222,YATESVILLE,649,871
UPSON,240,SALEM,32,272
UPSON,1975,TOWN,2651,4626
WALKER,630,LAFAYETTE,2612,3242
WALKER,124,CENTER POST,1083,1207
WALKER,522,ROCK SPRING,3137,3659
WALKER,124,ARMUCHEE VALLEY,667,791
WALKER,132,MOUNTAIN,566,698
WALKER,721,CHATTANOOGA VALLEY,2825,3546
WALKER,161,KENSINGTON,683,844
WALKER,669,ROSSVILLE,2318,2987
WALKER,577,CHICKAMAUGA,3345,3922
WALKER,246,FAIRYLAND,540,786
WALKER,307,FAIRVIEW,1162,1469
WALTON,410,Bold Springs,2521,2931
WALTON,103,Whatley,612,715
WALTON,312,Walker Park,1931,2243
WALTON,77,Gratis,757,834
WALTON,527,Between,2427,2954
WALTON,191,Walnut Grove,1337,1528
WALTON,535,Loganville North,2350,2885
WALTON,714,Social Circle,1872,2586
WALTON,577,South Monroe,1435,2012
WALTON,1223,North Monroe,971,2194
WALTON,551,Loganville South,1646,2197
WALTON,374,West Walton,2350,2724
WALTON,361,Broken Arrow,2234,2595
WALTON,262,Bay Creek,1816,2078
WALTON,694,E Monroe,1056,1750
WALTON,221,W Monroe,1081,1302
WALTON,696,Tara,1382,2078
WALTON,115,Mountain,618,733
WALTON,98,Jersey,1101,1199
WALTON,89,Blasingame,634,723
WALTON,149,Good Hope,962,1111
WARE,1737,100,417,2154
WARE,461,200A,997,1458
WARE,262,200B,192,454
WARE,408,300,1879,2287
WARE,89,304,522,611
WARE,248,400,1861,2109
WARE,30,404,215,245
WARE,25,405,358,383
WARE,84,406,927,1011
WARE,18,407,300,318
WARE,24,408,286,310
WARE,50,409,554,604
WARREN,1313,Warrenton,991,2304
WASHINGTON,135,RIDDLEVILLE,285,420
WASHINGTON,217,WARTHEN,281,498
WASHINGTON,876,TENNILLE,641,1517
WASHINGTON,174,OCONEE,201,375
WASHINGTON,231,HARRISON,422,653
WASHINGTON,265,DAVISBORO,305,570
WASHINGTON,2188,SANDERSVILLE,1732,3920
WASHINGTON,101,DEEPSTEP,271,372
WAYNE,72,Odum,731,803
WAYNE,40,Madray Springs,681,721
WAYNE,110,Oglethorpe,945,1055
WAYNE,155,Screven,712,867
WAYNE,5,Ritch,219,224
WAYNE,46,Empire,623,669
WAYNE,84,Red Hill,480,564
WAYNE,275,Altamaha,1106,1381
WAYNE,42,Gardi,376,418
WAYNE,12,Mt. Pleasant,204,216
WAYNE,429,VFW,99,528
WAYNE,279,Pine Street,322,601
WAYNE,275,Unity,869,1144
WAYNE,206,Rec Center,696,902
WAYNE,9,East Jesup,84,93
WEBSTER,471,Preston 1,630,1101
WHEELER,398,Alamo,831,1229
WHEELER,248,Glenwood,590,838
WHITE,231,Blue Creek,1177,1408
WHITE,60,Blue Ridge,425,485
WHITE,78,Helen,264,342
WHITE,182,Mossy Creek,1517,1699
WHITE,384,Mt. Yonah,2082,2466
WHITE,257,Nacoochee,743,1000
WHITE,48,Robertstown,173,221
WHITE,153,Shoal Creek,1127,1280
WHITE,97,Tesnatee,549,646
WHITE,99,Town Creek,768,867
WHITE,83,White Creek,926,1009
WHITFIELD,471,AN,540,1011
WHITFIELD,142,CA,788,930
WHITFIELD,137,CO,644,781
WHITFIELD,500,DG,1372,1872
WHITFIELD,267,ES,531,798
WHITFIELD,315,FI,822,1137
WHITFIELD,465,GL,810,1275
WHITFIELD,76,LT,610,686
WHITFIELD,118,MC,845,963
WHITFIELD,222,NI,1163,1385
WHITFIELD,691,PG,2036,2727
WHITFIELD,383,TH,1747,2130
WHITFIELD,64,TI,354,418
WHITFIELD,104,TR,759,863
WHITFIELD,67,UT,501,568
WHITFIELD,581,VA,2520,3101
WHITFIELD,312,WS,1282,1594
WHITFIELD,493,1A,568,1061
WHITFIELD,500,2A,1259,1759
WHITFIELD,399,3A,849,1248
WHITFIELD,531,4A,1095,1626
WHITFIELD,612,5A,233,845
WHITFIELD,475,6A,186,661
WILCOX,262,Rochelle North 1,59,321
WILCOX,112,Abbeville North 2,155,267
WILCOX,165,Pineview 2,240,405
WILCOX,69,Pitts 3,479,548
WILCOX,99,Rochelle South 4,591,690
WILCOX,145,Abbeville South 5,572,717
WILKES,564,Senior Citizen Center,358,922
WILKES,161,Young Farmer's Bldg,685,846
WILKES,95,Metasville Fire Station,284,379
WILKES,429,Edward B Pope Center,180,609
WILKES,124,Rayle City Hall,236,360
WILKES,234,Courthouse,463,697
WILKES,237,Tignall Sch Lunch RM,363,600
WILKINSON,15,Bloodworth,256,271
WILKINSON,22,Griffin,99,121
WILKINSON,21,High Hill,95,116
WILKINSON,301,Irwinton,237,538
WILKINSON,55,Ivey,490,545
WILKINSON,228,Lord,254,482
WILKINSON,530,Midway,129,659
WILKINSON,628,Ramah,570,1198
WILKINSON,93,Turkey Creek,202,295
WORTH,903,Sylvester,559,1462
WORTH,22,Scooterville,337,359
WORTH,26,Minton,313,339
WORTH,110,Bridgeboro,639,749
WORTH,64,County Line,358,422
WORTH,94,Isabella,806,900
WORTH,71,Piney Woods,113,184
WORTH,162,Sylver East,664,826
WORTH,93,Poulan,434,527
WORTH,91,Sumner,418,509
WORTH,47,Shingler,337,384
WORTH,134,Red Rock,523,657
WORTH,26,Doles,252,278
WORTH,45,Oakfield,91,136
WORTH,127,Warwick,300,427
